,Titulo,Data,URL da noticia,Ano,Cluster
9340,moroccans maintain 1st position first foreign community ...,2021-03-21,https://www.moroccoworldnews.com/2021/03/337857/moroccans-maintain-1st-position-as-first-foreign-community-in-spain,2021,3
9341,padres hijos síndrome down preocupados ...,2021-03-21,https://www.primicias.ec/noticias/sociedad/padres-sindrome-down-riesgo-covid/,2021,3
9342,eduardo 'mosquito ' mosquera covid-19 ; ...,2021-03-21,https://www.elcomercio.com/actualidad/cultura/eduardo-mosquito-mosquera-covid19.html,2021,3
9343,debate presidencial : andrés arauz guillermo lasso ...,2021-03-21,https://www.elcomercio.com/actualidad/debate-andres-arauz-guillermo-lasso.html,2021,3
9344,'¿dónde cumpleañero ? ' ; 450 ciudadanos aglomerados ...,2021-03-21,https://www.elcomercio.com/actualidad/quito/quito-cumpleanero-fiesta-clandestina-aglomeraciones.html,2021,3
9345,cambian moderadora debate arauz lasso ecuador,2021-03-21,https://www.telesurtv.net/news/cambian-moderadora-debate-arauz-y-lasso-ecuador-20210321-0011.html,2021,3
9346,cuando 'chulco ' única opción financiamiento,2021-03-21,https://www.elcomercio.com/actualidad/negocios/chulco-financiamiento-comercio-informal-prestamos.html,2021,3
9347,++ coronavirus hoy : italia anuncia vacunará farmacias ++,2021-03-21,https://www.dw.com/es/coronavirus-hoy-italia-anuncia-que-vacunar%C3%A1-en-las-farmacias/a-56945461,2021,2
9348,las pruebas giro vacío central s ...,2021-03-21,https://www.bnamericas.com/es/noticias/las-pruebas-de-giro-en-vacio-de-la-central-sarapullo-en-ecuador-se-iniciaran-en-abril,2021,3
9349,esmeraldas endurece acciones frenar aumento contagios covid-19,2021-03-21,https://www.eluniverso.com/noticias/ecuador/esmeraldas-endurece-las-acciones-para-frenar-aumento-de-contagios-de-covid-19-nota/,2021,3
9350,la regulación 'scooter ' quito según tipo ...,2021-03-21,https://www.elcomercio.com/actualidad/quito/regulacion-scooter-motor-municipio-movilidad.html,2021,3
9351,ministra vizzotti recibió 500.000 dosis vacuna ...,2021-03-22,https://www.argentina.gob.ar/noticias/ministra-vizzotti-recibio-otras-500000-dosis-de-la-vacuna-sputnik-v,2021,3
9352,avanza vacunación covid-19 provincia buenos aires ...,2021-03-22,https://www.argentina.gob.ar/noticias/avanza-vacunacion-covid-19-y-la-provincia-de-buenos-aires-alcanzo-el-millon-de-vacunados,2021,3
9353,"víctor hugo morales , coronavirus , salió aire programa : “ no llegué vacuna ”",2021-03-22,https://www.infobae.com/teleshow/infoshow/2021/03/22/victor-hugo-morales-con-coronavirus-salio-al-aire-en-su-programa-no-sabia-que-hacer-con-mi-manana-y-deseo-de-participar-de-tantos-temas/,2021,2
9354,el banco mundial ratificó préstamos inversión usd ...,2021-03-22,https://www.argentina.gob.ar/noticias/el-banco-mundial-ratifico-prestamos-de-inversion-por-usd-2000-millones-y-reafirmo-el,2021,3
9355,preocupa avance miopía niños argentinos causa cuarentena,2021-03-22,https://www.infobae.com/salud/ciencia/2021/03/22/preocupa-el-avance-de-la-miopia-en-los-ninos-argentinos-a-causa-de-la-cuarentena/,2021,3
9356,la ema desaconsejó uso antiparasitario ivermectina covid-19,2021-03-22,https://www.infobae.com/america/ciencia-america/2021/03/22/la-ema-desaconsejo-el-uso-del-antiparasitario-ivermectina-contra-el-covid-19/,2021,3
9357,diego maradona : hijo italiano exastro fútbol nacionalidad argentina,2021-03-22,https://rpp.pe/futbol/futbol-mundial/diego-maradona-hijo-italiano-de-exastro-del-futbol-tendra-la-nacionalidad-argentina-argentina-noticia-1327444,2021,0
9358,alerta preolímpico concacaf : do árbitros dieron positivo covid-19,2021-03-22,https://www.infobae.com/america/deportes/2021/03/22/alerta-en-el-preolimpico-de-concacaf-dos-arbitros-dieron-positivo-a-covid-19/,2021,3
9359,++ coronavirus hoy : variación receptor testosterona predispone hombre sufrir covid grave ++,2021-03-22,https://www.dw.com/es/coronavirus-hoy-variaci%C3%B3n-en-receptor-de-testosterona-predispone-a-hombres-a-sufrir-covid-m%C3%A1s-grave/a-56947481,2021,2
9360,vivir agua : cómo lidian pandemia comunidades acceso recurso,2021-03-22,https://www.infobae.com/america/carbononews/2021/03/22/vivir-sin-agua-como-lidian-con-la-pandemia-las-comunidades-sin-acceso-a-este-recurso/,2021,3
9361,covid-19 brings life back spain ’ s rural community government erte fails young worker,2021-03-22,https://www.theolivepress.es/spain-news/2021/03/22/covid-19-brings-life-back-to-spains-rural-communities-as-government-erte-fails-young-workers/,2021,3
9362,how we 've changed one year coronavirus pandemic,2021-03-22,https://english.elpais.com/society/2021-03-22/how-weve-changed-after-one-year-of-the-coronavirus-pandemic.html,2021,2
9363,will spain 's four-day work week work ?,2021-03-22,https://time.com/5948677/four-day-work-week-spain/,2021,1
9364,covid-19 : what need know coronavirus ...,2021-03-22,https://www.weforum.org/agenda/2021/03/covid-19-coronavirus-pandemic-22-march/,2021,3
9365,"joaquim boadas , spain nightlife : `` el botellón fiesta ...",2021-03-22,https://tur43.es/turismo-norte-espana/joaquim-boadas-spain-nightlife-el-botellon-y-las-fiestas-clandestinas-son-nuestro-principal-enemigo.html,2021,1
9366,spain : older worker recover job youth struggle,2021-03-22,https://www.aa.com.tr/en/europe/spain-older-workers-recover-jobs-but-youths-struggle/2184583,2021,1
9367,nepal levanta cuarentena vacunados covid,2021-03-22,https://www.desnivel.com/expediciones/nepal-levanta-la-cuarentena-a-los-vacunados-de-covid/,2021,3
9368,obituary : composer antón garcía abril passes 87 ...,2021-03-22,https://operawire.com/obituary-composer-anton-garcia-abril-passes-at-87-from-covid-19/,2021,3
9369,third wave : covid-19 rule regulation europe,2021-03-22,https://www.dw.com/en/third-wave-the-latest-covid-19-rules-and-regulations-in-europe/a-56955631,2021,3
9370,broadway high seas mediterranean cruise feature ...,2021-03-22,https://playbill.com/article/broadway-on-the-high-seas-mediterranean-cruise-to-feature-audra-mcdonald-will-swenson-and-christopher-fitzgerald,2021,3
9371,ecuador mezcla experiencia juventud segundo ...,2021-03-22,https://www.primicias.ec/noticias/jugada/ecuador-mezcla-experiencia-juventud-microciclo/,2021,3
9372,ecuador país provecho saca acuerdo ...,2021-03-22,https://www.elcomercio.com/actualidad/negocios/ecuador-provecho-acuerdo-comercial-ue.html,2021,3
9373,¿por lavado efectivo alcohol virus ...,2021-03-22,https://www.elcomercio.com/tendencias/ciencia/lavado-efectivo-alcohol-virus-bacterias.html,2021,3
9374,global update : polio vaccines ecuador ; covid-19 vaccinations alaska ; a local vaccine clinic,2021-03-22,https://www.directrelief.org/2021/03/global-update-polio-vaccines-to-ecuador-covid-19-vaccinations-in-alaska-a-local-vaccine-clinic/,2021,3
9375,el nuevo año andino festejó ceremonias homenajes,2021-03-22,https://www.elcomercio.com/actualidad/ecuador/nuevo-anio-andino-festejos-ceremonias.html,2021,3
9376,gobierno pagará $ 200 trabajadores 7 entidades reconocimiento trabajo coronavirus,2021-03-22,https://www.eluniverso.com/noticias/politica/pago-a-trabajadores-como-reconocimiento-coronavirus-nota/,2021,2
9377,cierre parcial vía las mercedes-los bancos ...,2021-03-22,https://www.elcomercio.com/actualidad/ecuador/cierre-via-mercedes-bancos-deslizamiento.html,2021,3
9378,"26 muertos covid-19 semana santo domingo tsáchilas , provincia 51 % lidera positividad casos",2021-03-22,https://www.eluniverso.com/noticias/ecuador/26-muertos-por-covid-19-en-una-semana-en-santo-domingo-de-los-tsachilas-provincia-que-con-el-51-lidera-positividad-de-casos-nota/,2021,3
9379,barclays : latinoamérica encrucijada recuperarse ...,2021-03-22,https://www.bnamericas.com/es/analisis/barclays-latinoamerica-en-la-encrucijada-para-recuperarse-del-covid-19,2021,3
9380,comisión aprobó informe primer debate reforma ...,2021-03-22,https://www.elcomercio.com/actualidad/politica/comision-aprobo-debate-codigo-civil.html,2021,3
9381,11 claves entender cómo avanza plan vacunación covid-19 argentina,2021-03-23,https://www.infobae.com/salud/2021/03/23/11-claves-para-entender-como-avanza-el-plan-de-vacunacion-contra-el-covid-19-en-la-argentina/,2021,3
9382,fallece covid presidente patronato,2021-03-23,https://argentina.as.com/argentina/2021/03/23/futbol/1616518784_416618.html,2021,3
9383,récord muertes brasil coronavirus : 3.251 persona fallecieron últimas 24 horas,2021-03-23,https://www.infobae.com/america/america-latina/2021/03/23/record-de-muertes-en-brasil-por-el-coronavirus-3251-personas-fallecieron-en-las-ultimas-24-horas/,2021,2
9384,¿puedo vacunarme si embarazada ? cinco dudas vacunas,2021-03-23,https://www.infobae.com/america/ciencia-america/2021/03/23/puedo-vacunarme-si-estoy-embarazada-aclaradas-cinco-dudas-sobre-las-vacunas/,2021,3
9385,internaron víctor hugo morales neumonía bilateral causada coronavirus,2021-03-23,https://www.infobae.com/teleshow/infoshow/2021/03/23/internaron-a-victor-hugo-morales-por-una-pulmonia-bilateral-causada-por-el-coronavirus/,2021,2
9386,una variación testosterona podría ser explicación hombre sufren cuadros graf covid-19,2021-03-23,https://www.infobae.com/america/ciencia-america/2021/03/23/una-variacion-de-la-testosterona-podria-ser-la-explicacion-de-por-que-los-hombres-sufren-cuadros-mas-graves-de-covid-19/,2021,3
9387,"por impacto pandemia , pbi argentina contrajo 9,9 % 2020",2021-03-23,https://www.infobae.com/economia/2021/03/23/por-el-impacto-de-la-pandemia-el-pbi-de-la-argentina-se-contrajo-un-99-en-2020/,2021,0
9388,el presidente ruso vladimir putin recibió vacuna covid-19,2021-03-23,https://www.infobae.com/america/mundo/2021/03/23/el-presidente-ruso-vladimir-putin-recibio-la-vacuna-contra-el-covid-19/,2021,3
9389,cómo spray nasal produce israel 99 % eficaz combatir coronavirus,2021-03-23,https://www.cronista.com/internacionales/israel-comenzo-a-producir-el-spray-nasal-anti-covid-19-tiene-una-eficacia-del-99/,2021,2
9390,uruguay expulsa hijo vedette argentina organizar fiesta clandestina,2021-03-23,https://www.cronista.com/informacion-gral/uruguay-expulsa-al-hijo-de-la-vedette-monica-gonzaga-por-hacer-una-fiesta-clandestina-para-500-personas/,2021,0
9391,spain track vaccinate 70 % adult population least first dose june,2021-03-23,https://english.elpais.com/society/2021-03-23/spain-on-track-to-vaccinate-70-of-adult-population-with-at-least-first-dose-by-june.html,2021,1
9392,"in spain , one 12 business benefit coronavirus direct aid",2021-03-23,https://english.elpais.com/economy_and_business/2021-03-23/in-spain-just-one-in-12-businesses-will-benefit-from-coronavirus-direct-aid.html,2021,1
9393,spain record 633 covid-19 death since thursday expert warn fourth wave,2021-03-23,https://english.elpais.com/society/2021-03-23/spain-records-633-covid-19-deaths-since-thursday-as-experts-warn-of-fourth-wave.html,2021,3
9394,sars‐cov‐2‐specific serological functional t cell ...,2021-03-23,https://onlinelibrary.wiley.com/doi/10.1111/ajt.16570,2021,3
9395,predictors severe covid‐19 kidney transplant recipient ...,2021-03-23,https://onlinelibrary.wiley.com/doi/10.1111/ajt.16579,2021,3
9396,johnson warns europe 's third wave covid-19 could crash ...,2021-03-23,https://www.chronicle.gi/johnson-warns-europes-third-wave-of-covid-19-could-crash-on-britains-shores/,2021,3
9397,state aid : commission approves modification spanish scheme,2021-03-23,https://ec.europa.eu/commission/presscorner/detail/en/IP_21_1351,2021,3
9398,"el café filtro americano mercadona , grandes ...",2021-03-23,https://www.libremercado.com/2021-03-23/el-cafe-de-filtro-americano-de-mercadona-entre-las-grandes-innovaciones-del-consumo-en-espana-6738604/,2021,3
9399,76 % spaniards buy online pandemic,2021-03-23,https://ecommercenews.eu/76-of-spaniards-buy-online-more-than-before-the-pandemic/,2021,3
9400,nation fall silent remember covid-19 victim,2021-03-23,https://www.chronicle.gi/nation-falls-silent-to-remember-covid-19-victims/,2021,3
9401,pfizer-ecuador alega demanda guayaquil ...,2021-03-23,https://www.swissinfo.ch/spa/coronavirus-ecuador_pfizer-ecuador-alega-ante-demanda-de-guayaquil-que-no-produce-vacunas/46474044,2021,3
9402,"'no planteamos privatización hospitales ' , afirma ...",2021-03-23,https://www.rfi.fr/es/am%C3%A9ricas/20210323-no-plateamos-la-privatizaci%C3%B3n-de-hospitales-afirma-guillermo-lasso-a-rfi,2021,3
9403,pfizer inicia ensayo clínico fármaco oral ...,2021-03-23,https://www.elcomercio.com/tendencias/ciencia/pfizer-clinico-farmaco-oral-covid.html,2021,3
9404,vacunas : adultos mayores denuncian largas filas falta ...,2021-03-23,https://www.primicias.ec/noticias/sociedad/vacunas-adultos-mayores-covid-salud/,2021,3
9405,cuatro bonos ayudas económicas paliar pandemia ...,2021-03-23,https://www.elcomercio.com/actualidad/negocios/bonos-ayudas-economicas-desempleo-salario.html,2021,3
9406,"secretaria comunicación , caridad vela , renuncia cargo",2021-03-23,https://www.elcomercio.com/actualidad/secretaria-comunicacion-caridad-vela-renuncia.html,2021,3
9407,+++ coronavirus hoy : putin recibe vacuna covid-19 privado +++,2021-03-23,https://www.dw.com/es/coronavirus-hoy-putin-recibe-la-vacuna-contra-covid-19-en-privado/a-56965244,2021,3
9408,defensor pueblo denuncia presidente lenín moreno ...,2021-03-23,https://www.elcomercio.com/actualidad/seguridad/defensor-denuncia-moreno-lesa-humanidad.html,2021,3
9409,cleptocracia : legado dejan moreno élites ...,2021-03-23,https://www.primicias.ec/noticias/firmas/cleptocracia-legado-dejan-moreno-elites-cogobernaron-ecuador/,2021,3
9410,consulado españa quito anuncia medidas ...,2021-03-23,https://www.elcomercio.com/actualidad/politica/consulado-espana-quito-restriccion-covid.html,2021,3
9411,"covid-19 , tuberculosis , migrantes argentina .... las ...",2021-03-24,https://news.un.org/es/story/2021/03/1489982,2021,3
9412,coronavirus : ¿vuelven restricciones circular ?,2021-03-24,https://www.iprofesional.com/actualidad/335758-coronavirus-vuelven-las-restricciones-para-circular,2021,2
9413,"víctor hugo morales , internado argentina neumonía causada covid-19",2021-03-24,https://www.elobservador.com.uy/nota/victor-hugo-morales-internado-en-argentina-con-neumonia-causada-por-el-covid-19-202132492035,2021,3
9414,plan nacional vacunación : se lanza registro datos ...,2021-03-24,https://www.argentina.gob.ar/noticias/plan-nacional-de-vacunacion-se-lanza-el-registro-de-datos-abiertos-para-seguir-line-las,2021,3
9415,qué tuberculosis latente afecta cada 4 ...,2021-03-24,https://www.bbc.com/mundo/noticias-56451000,2021,3
9416,brasil superó 300.000 muertes covid-19 trece me pandemia,2021-03-24,https://www.infobae.com/america/america-latina/2021/03/24/brasil-supero-las-300000-muertes-por-covid-19-en-trece-meses-de-pandemia/,2021,3
9417,cómo islandia llegó ser primer país europa tener número ínfimo casos covid-19,2021-03-24,https://www.infobae.com/tendencias/2021/03/25/como-islandia-llego-a-ser-el-primer-pais-de-europa-en-tener-un-numero-infimo-de-casos-por-covid-19/,2021,3
9418,un científico argentino asegura resfrío puede bloquear ...,2021-03-24,https://www.telam.com.ar/notas/202103/548528-cientifico-argentino-afirma-que-el-resfrio-puede-bloquear-y-proteger-del-coronavirus.html,2021,3
9419,el gobierno confirmó recibirá usd 4.354 millones extra fmi : usará cuánto deberá destinar deuda,2021-03-24,https://www.infobae.com/economia/2021/03/24/el-gobierno-confirmo-que-recibira-usd-4354-millones-gratis-del-fmi-para-que-los-usara-y-cuanto-debera-destinar-a-la-deuda/,2021,3
9420,la facturación venta maquinaria agrícola argentina ...,2021-03-24,https://www.interempresas.net/Agricola/Articulos/346359-La-venta-de-maquinaria-agricola-en-Argentina-crecio-un-80-por-ciento-en-2020.html,2021,0
9421,what happens people spain refuse oxford-astrazeneca vaccine ?,2021-03-24,https://english.elpais.com/society/2021-03-24/what-happens-to-people-in-spain-who-refuse-the-oxford-astrazeneca-vaccine.html,2021,1
9422,"after third wave subsides , spain ’ s coronavirus rate begin creep",2021-03-24,https://english.elpais.com/society/2021-03-24/after-third-wave-subsides-spains-coronavirus-rate-begins-to-creep-up-once-more.html,2021,1
9423,brexit : when deadline brits apply residency ...,2021-03-24,https://www.thelocal.es/20210324/brexit-when-is-the-deadline-for-brits-to-apply-for-residency-in-spain/,2021,3
9424,"spain lifts covid-19 measures uk , extends them ...",2021-03-24,https://www.schengenvisainfo.com/news/spain-lifts-covid-19-measures-for-uk-extends-them-for-brazil-south-africa/,2021,3
9425,"el mítico luis fabiano , ex sevilla , hospitalizado tras dar positivo covid-19",2021-03-24,https://www.elespanol.com/deportes/futbol/20210324/mitico-luis-fabiano-sevilla-hospitalizado-positivo-covid-19/568444574_0.html,2021,3
9426,vaccinating child covid-19 : 'no final decision ...,2021-03-24,https://www.chronicle.gi/vaccinating-children-against-covid-19-no-final-decisions-have-been-made/,2021,3
9427,"brits get summer holiday europe , ryanair 's o'leary say",2021-03-24,https://www.cnbc.com/2021/03/24/brits-should-get-their-summer-holiday-in-europe-ryanairs-oleary-says.html,2021,3
9428,classes beach child primary school los ...,2021-03-24,https://spanishnewstoday.com/classes-on-the-beach-for-children-at-the-primary-school-of-los-nietos_1577378-a.html,2021,3
9429,cars become home spain ’ s pandemic casualty,2021-03-24,https://www.aljazeera.com/gallery/2021/3/24/cars-become-home-for-spains-pandemic-casualties,2021,1
9430,sweden saw lower 2020 death spike much europe - data,2021-03-24,https://www.reuters.com/article/us-health-coronavirus-europe-mortality-idUSKBN2BG1R9,2021,3
9431,24 marzo 2021 : ecuador confirma 3.237 nuevos casos ...,2021-03-24,https://www.primicias.ec/noticias/sociedad/24-marzo-2021-ecuador-confirma-casos-covid/,2021,3
9432,lenín moreno culpa ministro salud tener plan vacunación covid-19 | video | cnn,2021-03-24,https://cnnespanol.cnn.com/video/moreno-plan-de-vacunacion-estaba-en-la-cabeza-del-ministro/,2021,3
9433,la india detecta nueva variante sars-cov-2 ...,2021-03-24,https://www.elcomercio.com/tendencias/india-detecta-nueva-variante-covid19.html,2021,3
9434,secretaría salud dice inspi entidad ...,2021-03-24,https://www.elcomercio.com/actualidad/quito/secretaria-salud-inspi-pruebas-coronavirus.html,2021,3
9435,oms dirá próxima semana si recomienda ivermectina ...,2021-03-24,https://www.elcomercio.com/actualidad/oms-recomendacion-ivermectina-tratamiento-covid19.html,2021,3
9436,el significado hablar ecuador post-petrolero,2021-03-24,https://www.primicias.ec/noticias/firmas/significado-ecuador-post-petrolero/,2021,3
9437,zapotillo regresa color rojo loja aplicará medidas ...,2021-03-24,https://www.elcomercio.com/tendencias/sociedad/zapotillo-semaforo-rojo-loja-coronavirus.html,2021,3
9438,"el numancia , españa , oficializó independiente valle ...",2021-03-24,https://www.elcomercio.com/deportes/futbol/numancia-oficializo-independiente-valle-accionista.html,2021,3
9439,"la cara quito : destino rural , sostenible solidario",2021-03-24,https://www.swissinfo.ch/spa/ecuador-turismo_la-otra-cara-de-quito--un-destino-rural--sostenible-y-solidario/46475800,2021,3
9440,dos militares mueren después vacunarse astrazeneca ...,2021-03-24,https://www.elcomercio.com/actualidad/mundo/muerte-militares-vacuna-astrazeneca-covid19.html,2021,3
9441,vizzotti anunció autorización vacuna sinopharm ...,2021-03-25,https://www.argentina.gob.ar/noticias/vizzotti-anuncio-la-autorizacion-de-la-vacuna-sinopharm-para-mayores-de-60-anos,2021,3
9442,la última actualización víctor hugo morales delicado salud,2021-03-25,https://argentina.as.com/argentina/2021/03/25/actualidad/1616685932_478641.html,2021,3
9443,murió reconocido periodista deportivo uruguayo alberto sonsol covid-19,2021-03-25,https://www.infobae.com/america/america-latina/2021/03/26/murio-el-reconocido-periodista-deportivo-uruguayo-alberto-sonsol-por-covid-19/,2021,3
9444,"¿contagio pesar vacunación ? ¡es posible , vacunas salvan vidas !",2021-03-25,https://www.dw.com/es/contagio-a-pesar-de-la-vacunaci%C3%B3n-es-posible-pero-las-vacunas-salvan-vidas/a-57006726,2021,3
9445,por covid-19 mata cada vez persona jóvenes brasil,2021-03-25,https://www.infobae.com/america/america-latina/2021/03/25/por-que-el-covid-19-mata-cada-vez-a-mas-personas-jovenes-en-brasil/,2021,3
9446,se accidentó helicóptero fuerza aérea uruguaya trasladaba vacunas pfizer covid-19,2021-03-25,https://www.infobae.com/america/america-latina/2021/03/25/se-accidento-un-helicoptero-de-la-fuerza-aerea-uruguaya-que-trasladaba-vacunas-de-pfizer-contra-el-covid-19/,2021,3
9447,"a 82 años , héctor larrea recibió primera dosis vacuna coronavirus",2021-03-25,https://www.infobae.com/teleshow/infoshow/2021/03/25/a-los-82-anos-hector-larrea-recibio-la-primera-dosis-de-la-vacuna-contra-el-coronavirus/,2021,2
9448,una pyme nacional desarrolló plataforma permite ...,2021-03-25,https://www.argentina.gob.ar/noticias/una-pyme-nacional-desarrollo-una-plataforma-que-permite-el-trabajo-distancia-con-valor,2021,3
9449,el fin pandemia : bill gates anticipó mundo regresará “ completamente normalidad ” últimos me 2022,2021-03-25,https://www.infobae.com/america/mundo/2021/03/25/el-fin-de-la-pandemia-bill-gates-anticipo-que-el-mundo-regresara-completamente-al-normalidad-en-los-ultimos-meses-de-2022/,2021,3
9450,la agencia viajes investigada pcr truchos ...,2021-03-25,https://www.ambito.com/informacion-general/covid-19/la-agencia-viajes-investigada-los-pcr-truchos-egresados-mexico-nego-irregularidades-n5179482,2021,3
9451,covid variant first detected uk dominant strain spain,2021-03-25,https://english.elpais.com/society/2021-03-25/covid-variant-first-detected-in-uk-now-dominant-strain-in-spain.html,2021,1
9452,easter travel spain : rule spanish foreign tourist,2021-03-25,https://english.elpais.com/economy_and_business/2021-03-25/easter-travel-in-spain-the-rules-for-spanish-and-foreign-tourists.html,2021,1
9453,no more covid masks in the streets of gibraltar with just 15 ...,2021-03-25,https://spanishnewstoday.com/no_more_covid_masks_in_the_streets_of_gibraltar_with_just_15_active_cases_remaining_1577863-a.html,2021,3
9454,el 'ultimátum ' 100 mayores expertos covid : 8 cosas españa todavía hace mal,2021-03-25,https://www.elespanol.com/ciencia/salud/20210325/ultimatum-mayores-expertos-covid-cosas-espana-todavia/568693990_0.html,2021,3
9455,"amid looming threat fourth wave spain , half 80-and-over age group vaccinated",2021-03-25,https://english.elpais.com/society/2021-03-25/amid-looming-threat-of-fourth-wave-in-spain-only-half-of-80-and-over-age-group-is-vaccinated.html,2021,1
9456,"un niño 10 años , ingresado uci lugo 'shock tóxico ' vinculado covid-19",2021-03-25,https://www.elespanol.com/sociedad/sucesos/20210325/ingresado-uci-lugo-shock-toxico-vinculado-covid-19/568693664_0.html,2021,3
9457,"ana rosa quintana , cuarentena preventiva , arranca programa casa",2021-03-25,https://www.hola.com/actualidad/20210325186640/ana-rosa-quintana-teletrabajo/,2021,3
9458,successful first solo engagement for crown princess leonor ...,2021-03-25,https://spanishnewstoday.com/successful_first_solo_engagement_for_crown_princess_leonor_of_spain_1577862-a.html,2021,3
9459,astrazeneca jab 76 % efficacy symptomatic covid ...,2021-03-25,https://www.chronicle.gi/astrazeneca-jab-has-76-efficacy-against-symptomatic-covid-19-study-finds/,2021,3
9460,artists show lockdown creation new gibraltar exhibition,2021-03-25,https://www.theolivepress.es/spain-news/2021/03/25/artists-show-off-their-lockdown-creations-in-new-gibraltar-exhibition/,2021,3
9461,ecuador reporta 1 849 nuevos casos covid-19 ; muertes ...,2021-03-25,https://www.elcomercio.com/actualidad/ecuador-covid-contagios-informe-quito.html,2021,3
9462,tulcán celebrará cantonización misa ...,2021-03-25,https://www.elcomercio.com/actualidad/ecuador/tulcan-cantonizacion-misa-victimas-covid19.html,2021,3
9463,aumenta mortalidad materna : impacto silencioso ...,2021-03-25,https://ojo-publico.com/2582/aumenta-la-mortalidad-materna-en-america-latina-en-pandemia,2021,3
9464,la convocatoria antonio valencia selección ...,2021-03-25,https://www.elcomercio.com/deportes/futbol/convocatoria-antonio-valencia-seleccion-ecuatoriana.html,2021,3
9465,la capital imbabura lista oferta turística ...,2021-03-25,https://www.elcomercio.com/actualidad/ecuador/ibarra-oferta-turistica-semana-santa.html,2021,3
9466,coe cantonal ambato prohibió venta licor apertura ...,2021-03-25,https://www.elcomercio.com/actualidad/ambato/coe-ambato-medidas-semana-santa.html,2021,3
9467,más 3 millones vacunas coronavirus destinarán quito tras convenio alcalde ministro salud,2021-03-25,https://www.eluniverso.com/noticias/ecuador/vacunas-quito-alcalde-jorge-yunda-ministro-salud-mauro-falconi-coronavirus-nota/,2021,2
9468,líder izquierda manuel dammert fallece covid-19 perú,2021-03-25,https://www.telesurtv.net/news/lider-izquierda-manuel-dammert-fallece-covid-peru-20210325-0023.html,2021,3
9469,expresidente seguros sucre condenado cuatro años ...,2021-03-25,https://www.elcomercio.com/actualidad/seguridad/expresidente-seguros-sucre-carcel-eeuu.html,2021,3
9470,¿si alguien covid-19 cuándo debe vacunarse ?,2021-03-25,https://www.eluniverso.com/larevista/salud/si-alguien-tuvo-covid-19-cuando-debe-vacunarse-nota/,2021,3
9471,vizzotti ministros salud país acordaron diferir ...,2021-03-26,https://www.argentina.gob.ar/noticias/vizzotti-y-ministros-de-salud-de-todo-el-pais-acordaron-diferir-la-aplicacion-de-la-segunda,2021,3
9472,argentina : formosa adopta medidas abusivas ...,2021-03-26,https://www.hrw.org/es/news/2021/03/26/argentina-formosa-adopta-medidas-abusivas-en-su-respuesta-al-covid-19,2021,0
9473,"# covid19hoy : brasil anuncia butanvac , primera vacuna coronavirus",2021-03-26,https://www.france24.com/es/am%C3%A9rica-latina/20210326-covid-hoy-brasl-vacuna-mexico-argentina,2021,2
9474,las persona recibido vacuna covid-19 deberán esperar 72 horas donar sangre,2021-03-26,https://www.infobae.com/salud/2021/03/27/las-personas-que-hayan-recibido-la-vacuna-contra-el-covid-19-deberan-esperar-72-horas-para-donar-sangre/,2021,3
9475,el polémico comentario modelo origen coronavirus,2021-03-26,https://www.eltiempo.com/cultura/gente/presentadora-argentina-realizo-comentarios-falsos-sobre-el-covid-19-576349,2021,2
9476,pims : sabe raro grave síndrome afecta niños luego superar covid-19,2021-03-26,https://www.bbc.com/mundo/noticias-56517865,2021,3
9477,covid-19 : modelo predictivo calcula cuántos días dura protección cada vacuna,2021-03-26,https://www.infobae.com/america/tendencias-america/2021/03/26/covid-19-un-modelo-predictivo-calcula-cuantos-dias-dura-la-proteccion-de-cada-vacuna/,2021,3
9478,alertan posible escasez mundial papel higiénico pandemia coronavirus,2021-03-26,https://www.infobae.com/america/mundo/2021/03/26/alertan-por-una-posible-escasez-de-papel-higienico-y-no-sera-por-la-pandemia-del-coronavirus/,2021,2
9479,"juan roberto vargas dio positivo covid-19 , salud",2021-03-26,https://www.infobae.com/america/colombia/2021/03/26/juan-roberto-vargas-dio-positivo-para-covid-19-este-es-su-estado-de-salud/,2021,3
9480,video : conmovedor reencuentro pareja abuelos tras superar coronavirus,2021-03-26,https://www.lanacion.com.ar/lifestyle/video-el-conmovedor-reencuentro-de-una-pareja-de-abuelos-tras-superar-el-coronavirus-nid26032021/,2021,2
9481,"spain report 356 covid-19 death , highest single-day figure three week",2021-03-26,https://english.elpais.com/society/2021-03-26/spain-reports-356-covid-19-deaths-the-highest-single-day-figure-in-three-weeks.html,2021,3
9482,"el pib contrajo 10,8 % 2020 , mayor caída registrada guerra civil",2021-03-26,https://www.eleconomista.es/economia/noticias/11126451/03/21/El-PIB-registro-un-descenso-historico-del-108-en-2020-y-mejora-en-dos-decimas-la-prevision-.html,2021,3
9483,coronavirus found two dead wild mink province ...,2021-03-26,https://murciatoday.com/coronavirus-found-in-two-dead-wild-mink-in-the-province-of-castell%C3%B3n-valencia-region_1578071-a.html,2021,2
9484,covid-19 : spanish town hope overcome economic crisis virtual currency,2021-03-26,https://globalvoices.org/2021/03/26/covid-19-spanish-town-hopes-to-overcome-the-economic-crisis-with-its-own-virtual-currency/,2021,3
9485,"wttc : global travel & tourism sector lost around €3,8 ...",2021-03-26,https://www.schengenvisainfo.com/news/wttc-global-travel-tourism-sector-lost-around-e38-trillion-in-2020-due-to-covid-19/,2021,3
